Serial_Number,Serial Number,MQ2,MQ3,MQ5,MQ6,MQ7,MQ8,MQ135,Gas,Corresponding Image Name
3635,179,761,521,496,474,688,751,512,Perfume,179_Perfume
3636,191,513,347,346,374,567,547,285,Smoke,191_Smoke
3637,1066,792,531,486,463,649,688,498,NoGas,1066_NoGas
3638,1507,768,527,418,415,546,618,504,NoGas,1507_NoGas
3639,1329,677,395,315,345,586,607,329,Smoke,1329_Smoke
3640,76,634,523,410,395,657,597,436,Perfume,76_Perfume
3641,469,725,529,397,393,619,585,442,Perfume,469_Perfume
3642,1395,789,533,452,435,562,587,475,NoGas,1395_NoGas
3643,203,652,353,369,385,569,569,294,Smoke,203_Smoke
3644,494,755,527,425,431,625,678,466,NoGas,494_NoGas
3645,300,746,529,434,437,659,692,471,NoGas,300_NoGas
3646,1513,687,525,406,399,637,605,441,Perfume,1513_Perfume
3647,184,556,403,392,359,426,266,377,Mixture,184_Mixture
3648,273,581,347,343,378,572,562,283,Smoke,273_Smoke
3649,321,740,528,416,416,633,633,448,NoGas,321_NoGas
3650,1029,739,532,381,374,514,515,456,Perfume,1029_Perfume
3651,1338,811,534,532,506,643,757,575,Perfume,1338_Perfume
3652,1497,797,426,361,368,605,630,358,Smoke,1497_Smoke
3653,249,531,353,340,376,570,559,283,Smoke,249_Smoke
3654,1129,547,411,396,370,445,286,411,Mixture,1129_Mixture
3655,1044,668,446,458,414,488,352,438,Mixture,1044_Mixture
3656,1187,725,400,399,392,594,613,333,Smoke,1187_Smoke
3657,1365,765,536,410,407,533,596,478,NoGas,1365_NoGas
3658,25,560,516,373,335,661,446,412,NoGas,25_NoGas
3659,904,794,532,490,474,659,709,506,NoGas,904_NoGas
3660,324,794,526,507,484,684,732,498,Perfume,324_Perfume
3661,1542,604,430,409,374,429,276,397,Mixture,1542_Mixture
3662,120,534,383,348,315,376,220,330,Mixture,120_Mixture
3663,737,748,529,408,413,591,630,461,NoGas,737_NoGas
3664,37,544,344,365,394,572,575,300,Smoke,37_Smoke
3665,645,522,408,374,349,417,290,395,Mixture,645_Mixture
3666,1045,752,369,378,379,581,627,324,Smoke,1045_Smoke
3667,975,792,530,479,465,649,662,496,NoGas,975_NoGas
3668,856,768,529,424,429,586,654,479,NoGas,856_NoGas
3669,625,627,355,379,389,564,580,287,Smoke,625_Smoke
3670,202,667,523,406,397,641,600,442,Perfume,202_Perfume
3671,1549,796,528,471,444,571,725,550,NoGas,1549_NoGas
3672,311,545,392,371,345,445,247,372,Mixture,311_Mixture
3673,978,685,368,373,374,576,593,304,Smoke,978_Smoke
3674,440,535,352,331,369,576,551,280,Smoke,440_Smoke
3675,492,668,440,440,405,497,377,445,Mixture,492_Mixture
3676,287,559,343,339,375,572,559,282,Smoke,287_Smoke
3677,252,615,400,396,372,545,286,399,Mixture,252_Mixture
3678,82,632,521,409,391,655,587,434,Perfume,82_Perfume
3679,361,710,526,409,397,631,591,437,Perfume,361_Perfume
3680,798,756,529,414,418,576,627,468,NoGas,798_NoGas
3681,1027,668,443,468,418,492,355,435,Mixture,1027_Mixture
3682,262,721,527,414,410,639,626,446,NoGas,262_NoGas
3683,658,775,532,462,467,649,725,493,Perfume,658_Perfume
3684,364,710,527,409,397,630,588,436,Perfume,364_Perfume
3685,992,619,411,397,363,437,288,401,Mixture,992_Mixture
3686,997,592,364,305,346,580,566,295,Smoke,997_Smoke
3687,195,734,522,454,456,678,736,492,Perfume,195_Perfume
3688,1044,725,370,381,380,582,629,325,Smoke,1044_Smoke
3689,1329,801,534,503,476,634,705,508,NoGas,1329_NoGas
3690,731,583,404,377,352,469,281,400,Mixture,731_Mixture
3691,1582,787,525,457,449,577,682,545,NoGas,1582_NoGas
3692,1538,675,525,398,386,632,573,432,Perfume,1538_Perfume
3693,573,717,527,386,379,597,559,439,Perfume,573_Perfume
3694,554,579,348,333,370,574,562,294,Smoke,554_Smoke
3695,1159,612,447,426,401,470,341,435,Mixture,1159_Mixture
3696,186,769,520,493,483,693,760,521,Perfume,186_Perfume
3697,717,760,530,432,439,607,676,468,NoGas,717_NoGas
3698,457,620,352,380,398,575,575,289,Smoke,457_Smoke
3699,550,790,530,489,472,681,720,498,Perfume,550_Perfume
3700,835,522,422,372,346,375,269,392,Mixture,835_Mixture
3701,520,594,438,423,394,459,336,421,Mixture,520_Mixture
3702,1089,549,425,377,351,384,261,387,Mixture,1089_Mixture
3703,1329,519,409,359,337,375,247,364,Mixture,1329_Mixture
3704,44,709,521,452,443,679,697,468,Perfume,44_Perfume
3705,959,506,408,358,335,370,257,379,Mixture,959_Mixture
3706,1493,744,526,455,453,671,715,480,Perfume,1493_Perfume
3707,632,606,355,368,388,575,574,285,Smoke,632_Smoke
3708,1345,745,404,363,362,588,636,351,Smoke,1345_Smoke
3709,218,514,391,361,331,408,233,356,Mixture,218_Mixture
3710,351,626,351,371,393,565,576,286,Smoke,351_Smoke
3711,1460,774,524,493,468,680,706,515,Perfume,1460_Perfume
3712,312,740,529,425,424,647,660,459,NoGas,312_NoGas
3713,161,697,521,416,411,646,644,450,NoGas,161_NoGas
3714,1435,664,521,402,393,640,592,440,Perfume,1435_Perfume
3715,1191,730,521,376,363,495,480,482,Perfume,1191_Perfume
3716,1228,728,517,378,365,485,473,483,Perfume,1228_Perfume
3717,1496,739,525,454,455,669,707,478,Perfume,1496_Perfume
3718,1388,701,421,301,336,594,605,342,Smoke,1388_Smoke
3719,898,506,405,356,338,401,281,400,Mixture,898_Mixture
3720,888,508,409,361,337,377,253,378,Mixture,888_Mixture
3721,682,702,526,377,372,566,528,434,Perfume,682_Perfume
3722,168,526,362,360,395,582,566,306,Smoke,168_Smoke
3723,807,691,442,467,423,516,411,445,Mixture,807_Mixture
3724,1130,808,531,504,489,651,748,549,Perfume,1130_Perfume
3725,382,585,432,417,388,443,339,413,Mixture,382_Mixture
3726,1536,791,530,461,450,593,637,529,NoGas,1536_NoGas
3727,732,732,531,389,385,567,562,444,Perfume,732_Perfume
3728,684,628,443,437,401,578,498,446,Mixture,684_Mixture
3729,1184,743,398,382,379,593,597,328,Smoke,1184_Smoke
3730,1373,763,427,339,360,596,643,365,Smoke,1373_Smoke
3731,443,537,352,337,377,576,562,281,Smoke,443_Smoke
3732,371,572,351,339,376,570,564,284,Smoke,371_Smoke
3733,1213,732,404,365,380,596,644,349,Smoke,1213_Smoke
3734,188,514,348,347,374,572,552,287,Smoke,188_Smoke
3735,1209,755,534,402,401,530,575,470,NoGas,1209_NoGas
3736,1292,577,424,383,358,405,272,388,Mixture,1292_Mixture
3737,793,738,530,390,385,557,552,452,Perfume,793_Perfume
3738,965,747,529,391,388,516,546,462,Perfume,965_Perfume
3739,303,550,392,365,339,442,246,371,Mixture,303_Mixture
3740,333,568,344,352,383,572,556,278,Smoke,333_Smoke
3741,1504,650,440,442,399,462,302,416,Mixture,1504_Mixture
3742,207,506,393,362,331,402,236,358,Mixture,207_Mixture
3743,1234,791,530,485,465,623,671,490,NoGas,1234_NoGas
3744,746,793,536,497,486,683,734,507,Perfume,746_Perfume
3745,917,735,531,385,380,524,523,451,Perfume,917_Perfume
3746,787,739,531,392,387,557,559,454,Perfume,787_Perfume
3747,72,637,523,411,397,654,599,434,Perfume,72_Perfume
3748,1520,630,440,431,392,452,297,414,Mixture,1520_Mixture
3749,176,764,521,495,472,684,745,513,Perfume,176_Perfume
3750,265,614,347,353,383,572,566,284,Smoke,265_Smoke
3751,913,562,424,415,383,440,373,424,Mixture,913_Mixture
3752,903,741,530,391,386,528,542,454,Perfume,903_Perfume
3753,1516,686,527,407,398,636,601,439,Perfume,1516_Perfume
3754,835,790,531,473,475,667,735,510,NoGas,835_NoGas
3755,1000,786,530,464,454,622,699,496,NoGas,1000_NoGas
3756,132,722,406,469,425,605,404,421,Mixture,132_Mixture
3757,1571,798,525,495,483,614,744,570,NoGas,1571_NoGas
3758,785,763,529,431,433,591,666,479,NoGas,785_NoGas
3759,622,728,530,391,387,584,562,445,Perfume,622_Perfume
3760,1173,812,526,539,524,684,789,587,Perfume,1173_Perfume
3761,1182,735,397,371,376,593,599,327,Smoke,1182_Smoke
3762,895,796,530,494,479,665,720,508,Perfume,895_Perfume
3763,167,695,522,420,414,646,633,450,NoGas,167_NoGas
3764,415,724,528,404,396,631,597,444,Perfume,415_Perfume
3765,1161,796,531,497,478,644,709,512,NoGas,1161_NoGas
3766,1245,533,402,367,338,375,251,380,Mixture,1245_Mixture
3767,95,553,401,380,347,423,263,362,Mixture,95_Mixture
3768,668,685,407,438,408,566,368,426,Mixture,668_Mixture
3769,1078,806,533,515,505,685,759,542,Perfume,1078_Perfume
3770,60,657,519,425,416,665,646,448,NoGas,60_NoGas
3771,1379,805,531,534,508,623,764,579,Perfume,1379_Perfume
3772,706,520,411,360,337,450,286,401,Mixture,706_Mixture
3773,1356,727,525,375,358,479,449,482,Perfume,1356_Perfume
3774,751,649,421,439,398,499,344,428,Mixture,751_Mixture
3775,977,792,531,483,466,660,685,502,NoGas,977_NoGas
3776,590,534,347,322,366,573,549,284,Smoke,590_Smoke
3777,274,744,525,453,454,667,698,473,Perfume,274_Perfume
3778,613,664,415,461,427,628,546,460,Mixture,613_Mixture
3779,1119,810,529,528,513,696,768,558,Perfume,1119_Perfume
3780,308,538,344,335,375,571,553,280,Smoke,308_Smoke
3781,1170,788,529,481,468,602,703,510,NoGas,1170_NoGas
3782,1067,591,436,415,383,428,305,418,Mixture,1067_Mixture
3783,1070,655,384,321,355,584,602,314,Smoke,1070_Smoke
3784,1197,764,537,418,413,544,604,477,NoGas,1197_NoGas
3785,754,600,350,318,359,576,567,291,Smoke,754_Smoke
3786,191,728,526,434,431,657,676,465,NoGas,191_NoGas
3787,1592,779,527,434,429,552,641,533,NoGas,1592_NoGas
3788,1325,513,409,358,337,373,249,366,Mixture,1325_Mixture
3789,424,629,415,410,380,470,288,396,Mixture,424_Mixture
3790,1055,708,382,356,371,583,617,319,Smoke,1055_Smoke
3791,1486,791,530,463,453,585,695,524,NoGas,1486_NoGas
3792,1211,754,528,400,397,527,571,467,NoGas,1211_NoGas
3793,1371,538,403,360,338,386,245,353,Mixture,1371_Mixture
3794,1559,792,528,503,495,692,755,514,Perfume,1559_Perfume
3795,1096,765,535,418,421,558,634,478,NoGas,1096_NoGas
3796,466,696,414,442,419,639,413,440,Mixture,466_Mixture
3797,67,660,517,427,419,672,656,453,Perfume,67_Perfume
3798,1544,759,432,351,353,593,612,335,Smoke,1544_Smoke
3799,613,729,530,393,392,586,573,446,Perfume,613_Perfume
3800,201,708,526,422,421,650,653,455,NoGas,201_NoGas
3801,954,738,532,385,379,519,525,452,Perfume,954_Perfume
3802,491,786,529,485,459,648,673,480,Perfume,491_Perfume
3803,160,702,521,418,413,647,646,450,NoGas,160_NoGas
3804,700,522,416,365,343,455,299,398,Mixture,700_Mixture
3805,1158,611,446,429,401,479,347,436,Mixture,1158_Mixture
3806,1415,763,521,485,478,691,756,515,Perfume,1415_Perfume
3807,668,551,345,320,364,574,555,281,Smoke,668_Smoke
3808,777,522,410,367,341,387,259,379,Mixture,777_Mixture
3809,562,513,412,383,364,520,330,413,Mixture,562_Mixture
3810,183,514,348,346,373,565,546,284,Smoke,183_Smoke
3811,749,740,529,399,401,571,592,445,NoGas,749_NoGas
3812,1541,605,430,410,375,430,278,398,Mixture,1541_Mixture
3813,1463,641,438,448,408,492,331,440,Mixture,1463_Mixture
3814,943,757,528,412,415,554,618,474,NoGas,943_NoGas
3815,397,799,527,497,497,680,742,508,Perfume,397_Perfume
3816,408,727,527,410,403,632,606,446,Perfume,408_Perfume
3817,760,592,350,317,357,576,565,291,Smoke,760_Smoke
3818,1439,661,523,406,392,640,587,439,Perfume,1439_Perfume
3819,1479,649,438,442,401,474,315,429,Mixture,1479_Mixture
3820,563,720,529,389,387,585,558,432,Perfume,563_Perfume
3821,421,538,351,330,371,569,546,277,Smoke,421_Smoke
3822,560,769,529,454,467,658,740,501,NoGas,560_NoGas
3823,242,744,527,437,437,651,663,459,NoGas,242_NoGas
3824,1489,654,438,446,405,481,319,425,Mixture,1489_Mixture
3825,80,644,414,440,408,540,351,405,Mixture,80_Mixture
3826,1134,603,412,413,396,509,358,433,Mixture,1134_Mixture
3827,849,774,530,435,441,600,679,487,NoGas,849_NoGas
3828,674,548,346,320,363,573,551,280,Smoke,674_Smoke
3829,546,784,531,476,454,661,674,476,Perfume,546_Perfume
3830,1347,789,400,394,371,588,633,349,Smoke,1347_Smoke
3831,363,758,529,440,443,647,678,466,NoGas,363_NoGas
3832,1513,767,526,413,409,548,612,511,NoGas,1513_NoGas
3833,427,755,532,426,434,637,684,466,NoGas,427_NoGas
3834,315,536,344,335,375,571,552,280,Smoke,315_Smoke
3835,559,555,414,401,378,493,350,410,Mixture,559_Mixture
3836,1232,642,403,304,342,588,589,320,Smoke,1232_Smoke
3837,1237,504,402,356,334,368,238,351,Mixture,1237_Mixture
3838,858,578,417,385,356,402,284,401,Mixture,858_Mixture
3839,743,793,533,497,483,683,727,504,Perfume,743_Perfume
3840,1254,727,535,373,359,476,456,479,Perfume,1254_Perfume
3841,1228,645,402,306,343,589,591,322,Smoke,1228_Smoke
3842,1296,569,424,387,362,408,270,386,Mixture,1296_Mixture
3843,1372,715,532,367,350,468,432,475,Perfume,1372_Perfume
3844,1035,753,532,402,401,543,582,463,NoGas,1035_NoGas
3845,704,530,349,316,361,573,546,279,Smoke,704_Smoke
3846,35,721,520,455,453,683,724,487,Perfume,35_Perfume
3847,1491,746,416,351,356,599,621,344,Smoke,1491_Smoke
3848,1380,753,531,397,394,519,559,469,NoGas,1380_NoGas
3849,512,788,532,481,481,683,744,496,Perfume,512_Perfume
3850,1097,600,385,309,349,587,579,308,Smoke,1097_Smoke
3851,104,536,359,393,409,575,572,296,Smoke,104_Smoke
3852,122,513,383,356,331,412,230,342,Mixture,122_Mixture
3853,309,676,524,399,386,633,575,433,Perfume,309_Perfume
3854,160,674,414,441,409,529,353,417,Mixture,160_Mixture
3855,509,790,532,491,487,686,746,500,Perfume,509_Perfume
3856,241,547,396,391,356,448,274,372,Mixture,241_Mixture
3857,644,787,531,486,477,675,727,500,Perfume,644_Perfume
3858,469,576,352,345,376,575,563,286,Smoke,469_Smoke
3859,823,556,364,313,355,576,553,284,Smoke,823_Smoke
3860,332,513,386,357,328,414,234,357,Mixture,332_Mixture
3861,805,561,353,313,355,576,555,285,Smoke,805_Smoke
3862,1377,710,423,309,344,599,613,350,Smoke,1377_Smoke
3863,610,732,531,398,400,592,594,452,NoGas,610_NoGas
3864,365,629,424,433,410,519,368,426,Mixture,365_Mixture
3865,66,704,408,438,403,561,348,399,Mixture,66_Mixture
3866,1379,707,424,305,340,596,610,346,Smoke,1379_Smoke
3867,261,702,420,468,427,588,396,431,Mixture,261_Mixture
3868,418,729,528,406,395,629,592,442,Perfume,418_Perfume
3869,1514,765,526,414,409,549,612,513,NoGas,1514_NoGas
3870,355,607,350,358,386,568,573,287,Smoke,355_Smoke
3871,1527,760,533,404,399,543,580,510,NoGas,1527_NoGas
3872,1203,744,404,364,384,595,661,360,Smoke,1203_Smoke
3873,1312,656,379,292,329,582,591,323,Smoke,1312_Smoke
3874,1544,780,524,485,461,678,708,482,Perfume,1544_Perfume
3875,1137,667,378,326,357,583,601,323,Smoke,1137_Smoke
3876,163,675,414,441,409,531,352,418,Mixture,163_Mixture
3877,377,654,439,462,427,525,394,436,Mixture,377_Mixture
3878,194,740,521,458,456,680,739,495,Perfume,194_Perfume
3879,985,595,409,384,354,411,267,384,Mixture,985_Mixture
3880,1432,763,419,368,375,596,648,354,Smoke,1432_Smoke
3881,1195,738,406,378,387,596,612,336,Smoke,1195_Smoke
3882,1286,769,534,440,418,550,606,510,Perfume,1286_Perfume
3883,1231,725,516,376,363,484,470,481,Perfume,1231_Perfume
3884,720,539,404,356,332,435,265,382,Mixture,720_Mixture
3885,1032,754,532,404,403,545,589,465,NoGas,1032_NoGas
3886,506,796,532,499,492,689,747,501,Perfume,506_Perfume
3887,640,543,414,392,367,438,318,407,Mixture,640_Mixture
3888,1330,514,409,358,337,373,247,364,Mixture,1330_Mixture
3889,1018,688,431,463,418,501,343,432,Mixture,1018_Mixture
3890,871,763,531,411,414,570,616,470,NoGas,871_NoGas
3891,921,780,529,460,451,608,700,500,NoGas,921_NoGas
3892,964,748,530,399,395,541,572,464,NoGas,964_NoGas
3893,854,798,530,507,489,682,746,523,Perfume,854_Perfume
3894,701,782,527,480,471,673,718,489,NoGas,701_NoGas
3895,1271,587,439,411,379,432,335,423,Mixture,1271_Mixture
3896,849,594,418,389,360,419,282,413,Mixture,849_Mixture
3897,1338,791,532,473,465,602,699,513,NoGas,1338_NoGas
3898,1589,711,525,410,396,631,590,436,Perfume,1589_Perfume
3899,747,795,534,498,488,682,734,506,Perfume,747_Perfume
3900,1453,648,521,397,382,635,569,433,Perfume,1453_Perfume
3901,1555,569,427,396,364,411,265,388,Mixture,1555_Mixture
3902,1193,729,521,378,364,494,479,481,Perfume,1193_Perfume
3903,952,740,534,387,380,520,529,453,Perfume,952_Perfume
3904,1440,658,523,404,392,639,586,438,Perfume,1440_Perfume
3905,427,537,351,330,370,575,551,279,Smoke,427_Smoke
3906,105,663,524,418,415,645,634,444,NoGas,105_NoGas
3907,364,758,528,436,440,649,679,467,NoGas,364_NoGas
3908,453,543,410,380,352,411,266,378,Mixture,453_Mixture
3909,797,797,530,499,487,682,728,512,Perfume,797_Perfume
3910,1327,515,409,358,336,372,247,365,Mixture,1327_Mixture
3911,159,528,359,357,393,583,568,303,Smoke,159_Smoke
3912,1583,787,526,454,447,575,678,543,NoGas,1583_NoGas
3913,153,648,525,406,390,637,563,427,Perfume,153_Perfume
3914,1225,781,531,405,387,514,516,454,NoGas,1225_NoGas
3915,102,762,523,498,471,682,711,499,Perfume,102_Perfume
3916,1063,638,442,437,403,476,323,433,Mixture,1063_Mixture
3917,291,532,400,376,347,430,260,378,Mixture,291_Mixture
3918,844,576,418,378,350,396,265,389,Mixture,844_Mixture
3919,101,760,524,496,467,692,712,502,Perfume,101_Perfume
3920,1083,606,375,309,347,585,581,306,Smoke,1083_Smoke
3921,1445,657,523,402,387,637,579,436,Perfume,1445_Perfume
3922,1412,751,419,353,371,599,650,360,Smoke,1412_Smoke
3923,62,655,521,424,416,666,644,447,NoGas,62_NoGas
3924,411,728,530,406,398,646,617,456,Perfume,411_Perfume
3925,824,779,530,446,436,640,650,481,NoGas,824_NoGas
3926,718,737,530,395,395,567,577,443,Perfume,718_Perfume
3927,307,555,392,369,342,440,248,370,Mixture,307_Mixture
3928,112,507,392,360,328,396,234,346,Mixture,112_Mixture
3929,875,760,532,407,410,565,607,468,NoGas,875_NoGas
3930,1111,664,384,352,366,586,593,317,Smoke,1111_Smoke
3931,413,568,412,384,357,429,266,384,Mixture,413_Mixture
3932,21,560,516,374,335,662,448,414,NoGas,21_NoGas
3933,43,520,402,367,332,403,243,335,Mixture,43_Mixture
3934,1051,617,441,420,384,419,310,425,Mixture,1051_Mixture
3935,866,532,413,372,346,384,268,388,Mixture,866_Mixture
3936,294,553,340,338,375,572,558,282,Smoke,294_Smoke
3937,1544,597,429,407,372,428,276,398,Mixture,1544_Mixture
3938,850,681,352,378,394,575,636,352,Smoke,850_Smoke
3939,450,545,411,383,356,413,273,380,Mixture,450_Mixture
3940,589,747,528,409,416,599,639,462,NoGas,589_NoGas
3941,799,563,359,313,355,576,555,285,Smoke,799_Smoke
3942,483,686,443,473,432,554,417,450,Mixture,483_Mixture
3943,271,588,348,346,379,572,562,284,Smoke,271_Smoke
3944,280,568,409,397,370,454,296,392,Mixture,280_Mixture
3945,149,647,525,405,391,645,574,433,Perfume,149_Perfume
3946,489,759,529,433,441,628,689,469,NoGas,489_NoGas
3947,1321,653,389,297,334,584,592,327,Smoke,1321_Smoke
3948,969,704,367,369,373,575,585,303,Smoke,969_Smoke
3949,404,541,414,379,352,410,264,380,Mixture,404_Mixture
3950,846,779,531,442,446,609,690,491,NoGas,846_NoGas
3951,372,752,530,422,427,643,663,465,NoGas,372_NoGas
3952,642,580,352,337,373,565,562,283,Smoke,642_Smoke
3953,455,634,353,382,399,575,572,281,Smoke,455_Smoke
3954,751,604,350,320,359,576,569,293,Smoke,751_Smoke
3955,1151,611,388,317,355,593,585,326,Smoke,1151_Smoke
3956,1224,731,518,379,368,487,477,484,Perfume,1224_Perfume
3957,859,565,416,384,355,404,281,399,Mixture,859_Mixture
3958,1252,654,418,472,439,619,579,459,Mixture,1252_Mixture
3959,1118,623,416,386,353,372,251,381,Mixture,1118_Mixture
3960,117,504,391,357,325,392,231,343,Mixture,117_Mixture
3961,978,790,529,483,465,662,691,503,NoGas,978_NoGas
3962,1103,513,420,368,343,374,254,378,Mixture,1103_Mixture
3963,988,736,530,381,376,506,508,453,Perfume,988_Perfume
3964,1426,777,527,439,446,563,664,495,NoGas,1426_NoGas
3965,439,632,417,415,387,472,301,401,Mixture,439_Mixture
3966,411,547,351,332,372,573,553,280,Smoke,411_Smoke
3967,608,531,350,323,366,573,547,283,Smoke,608_Smoke
3968,1384,674,421,475,431,533,471,435,Mixture,1384_Mixture
3969,110,511,393,361,329,399,236,347,Mixture,110_Mixture
3970,1123,672,384,368,386,585,617,333,Smoke,1123_Smoke
3971,605,736,530,402,403,594,603,454,NoGas,605_NoGas
3972,748,609,351,321,360,576,571,293,Smoke,748_Smoke
3973,901,588,362,312,350,581,589,308,Smoke,901_Smoke
3974,1194,517,428,369,349,387,267,392,Mixture,1194_Mixture
3975,1239,511,401,363,343,422,258,371,Mixture,1239_Mixture
3976,678,545,352,319,363,574,551,280,Smoke,678_Smoke
3977,825,790,531,460,450,646,661,487,NoGas,825_NoGas
3978,1294,723,398,330,352,585,628,351,Smoke,1294_Smoke
3979,1046,653,445,452,410,477,344,437,Mixture,1046_Mixture
3980,1048,724,381,365,374,582,625,324,Smoke,1048_Smoke
3981,850,773,531,436,439,598,675,486,NoGas,850_NoGas
3982,508,527,344,326,366,574,548,279,Smoke,508_Smoke
3983,627,725,530,390,385,583,557,443,Perfume,627_Perfume
3984,987,655,367,338,361,581,588,303,Smoke,987_Smoke
3985,1006,589,367,306,346,581,566,296,Smoke,1006_Smoke
3986,1138,710,443,521,462,678,605,469,Mixture,1138_Mixture
3987,972,714,367,382,374,574,579,301,Smoke,972_Smoke
3988,999,591,363,305,346,580,566,295,Smoke,999_Smoke
3989,1028,652,444,461,411,480,353,437,Mixture,1028_Mixture
3990,778,575,350,314,356,577,560,288,Smoke,778_Smoke
3991,247,781,524,505,495,692,761,529,Perfume,247_Perfume
3992,601,533,347,323,366,572,547,283,Smoke,601_Smoke
3993,1394,789,532,445,433,556,575,473,NoGas,1394_NoGas
3994,268,742,526,454,455,669,709,478,Perfume,268_Perfume
3995,1004,647,418,444,418,509,391,433,Mixture,1004_Mixture
3996,592,528,412,385,364,435,308,408,Mixture,592_Mixture
3997,297,681,523,403,394,637,590,437,Perfume,297_Perfume
3998,829,555,362,330,363,575,565,285,Smoke,829_Smoke
3999,276,744,526,455,452,666,694,472,Perfume,276_Perfume
4000,1245,637,397,307,344,590,588,321,Smoke,1245_Smoke
4001,233,520,393,405,369,562,302,393,Mixture,233_Mixture
4002,94,556,402,382,349,425,265,365,Mixture,94_Mixture
4003,1455,759,525,402,402,533,588,484,NoGas,1455_NoGas
